city_fips,city_name,cty_fips,rucc,y2020,geometry_wkt
5321240,"Ellensburg city, Washington",53037,4,18666,"MULTIPOLYGON (((-120.5945 47.01401, -120.5926 47.0177, -120.5911 47.01769, -120.5905 47.02006, -120.5821 47.0143, -120.5826 47.01605, -120.5815 47.01757, -120.5779 47.0194, -120.573 47.01486, -120.5715 47.01835, -120.5697 47.01757, -120.5629 47.01752, -120.5614 47.016, -120.5609 47.01399, -120.5564 47.01399, -120.5556 47.01346, -120.553 47.01391, -120.5556 47.01394, -120.5556 47.01629, -120.5574 47.01546, -120.5575 47.02118, -120.5535 47.02118, -120.5536 47.02328, -120.5572 47.02296, -120.5573 47.02625, -120.5591 47.02624, -120.5542 47.02643, -120.5541 47.02576, -120.5515 47.02577, -120.5513 47.02294, -120.5505 47.02902, -120.5497 47.02836, -120.544 47.02624, -120.5408 47.02423, -120.5397 47.02495, -120.5345 47.02503, -120.5345 47.02202, -120.5322 47.02125, -120.5317 47.02124, -120.5317 47.0239, -120.5304 47.0232, -120.5292 47.02531, -120.5239 47.02547, -120.5239 47.01947, -120.5292 47.02122, -120.5292 47.02023, -120.5254 47.01907, -120.5228 47.01817, -120.5189 47.01766, -120.5217 47.0141, -120.5194 47.01412, -120.5185 47.00623, -120.5148 47.00621, -120.5173 47.00869, -120.5145 47.0087, -120.5145 47.00694, -120.5134 47.00695, -120.5133 47.00351, -120.5099 47.00433, -120.5099 47.00288, -120.5151 47.00278, -120.5166 47.00126, -120.5184 47.00081, -120.5184 46.99958, -120.5079 46.99966, -120.508 46.99701, -120.5184 46.99879, -120.5184 46.99937, -120.5227 46.99957, -120.5262 47.00004, -120.5278 46.99859, -120.5287 46.99652, -120.5286 46.99628, -120.5284 46.99541, -120.5258 46.99622, -120.5249 46.99497, -120.5184 46.99499, -120.5196 46.99312, -120.5218 46.99309, -120.5218 46.99193, -120.5216 46.99194, -120.5216 46.99085, -120.5254 46.99077, -120.5273 46.99128, -120.5281 46.99074, -120.5272 46.98764, -120.5253 46.98769, -120.5233 46.9884, -120.5183 46.98848, -120.5184 46.98474, -120.5261 46.98466, -120.5262 46.98373, -120.5286 46.98264, -120.5286 46.98098, -120.5234 46.97833, -120.5234 46.97737, -120.5182 46.97739, -120.5181 46.97244, -120.5209 46.97124, -120.5234 46.97095, -120.5282 46.97164, -120.5276 46.97404, -120.5286 46.97403, -120.5286 46.97171, -120.5354 46.97311, -120.5376 46.97457, -120.5392 46.97456, -120.5392 46.97187, -120.5351 46.97233, -120.5286 46.9714, -120.5286 46.96981, -120.5379 46.96983, -120.5394 46.96949, -120.5392 46.96807, -120.5418 46.96694, -120.5431 46.9678, -120.5426 46.97014, -120.5398 46.97015, -120.5426 46.97423, -120.5469 46.975, -120.5473 46.97628, -120.5495 46.9784, -120.5495 46.9808, -120.5584 46.98097, -120.5624 46.98014, -120.5672 46.97786, -120.5701 46.98132, -120.5689 46.9843, -120.5713 46.98689, -120.577 46.98761, -120.5773 46.99088, -120.5805 46.99409, -120.5788 46.99597, -120.5723 46.9906, -120.5758 47.00017, -120.5758 47.00062, -120.5822 47.00312, -120.5817 46.99959, -120.5827 46.99959, -120.587 47.00303, -120.5896 47.00622, -120.5935 47.00788, -120.595 47.00906, -120.5945 47.01401), (-120.5674 46.99946, -120.5661 46.99946, -120.5661 47.00266, -120.5668 47.00311, -120.5674 47.0031, -120.5674 46.99946), (-120.566 46.99619, -120.5619 46.99623, -120.562 46.99712, -120.5661 46.99692, -120.566 46.99619), (-120.5602 46.98818, -120.5574 46.98821, -120.5574 46.99008, -120.556 46.99182, -120.5604 46.99184, -120.5602 46.98818), (-120.5503 47.00898, -120.5491 47.00903, -120.5474 47.00903, -120.5474 47.00976, -120.549 47.00976, -120.549 47.01012, -120.5503 47.01013, -120.5503 47.00898), (-120.5398 47.014, -120.5346 47.014, -120.5345 47.02125, -120.5372 47.02352, -120.5379 47.02124, -120.5371 47.02125, -120.5372 47.01976, -120.5397 47.02077, -120.5398 47.014), (-120.521 47.00222, -120.5184 47.00223, -120.5185 47.00322, -120.521 47.00321, -120.521 47.00222), (-120.5169 47.00521, -120.5184 47.00359, -120.5148 47.00351, -120.5148 47.00551, -120.5184 47.0055, -120.5169 47.00521)))"
5321450,"Elma city, Washington",53027,4,3438,"MULTIPOLYGON (((-123.4255 47.01038, -123.4242 47.0104, -123.424 47.00875, -123.4255 47.00869, -123.4255 47.01038)), ((-123.4458 47.00065, -123.4433 47.00064, -123.4374 47.00251, -123.4375 47.0037, -123.4393 47.00368, -123.4394 47.00678, -123.4339 47.00688, -123.4338 47.00538, -123.4327 47.00541, -123.4325 47.00308, -123.4279 47.00317, -123.428 47.00676, -123.4306 47.00673, -123.4216 47.00713, -123.4154 47.00729, -123.4154 47.009, -123.4167 47.00901, -123.4168 47.01055, -123.4168 47.01129, -123.4155 47.01098, -123.4154 47.01334, -123.4178 47.01326, -123.4179 47.0159, -123.4181 47.01784, -123.4207 47.01779, -123.4205 47.01409, -123.4319 47.01389, -123.4319 47.01569, -123.4306 47.01777, -123.4305 47.01912, -123.4285 47.02049, -123.426 47.02117, -123.4259 47.01941, -123.4077 47.01981, -123.4077 47.01808, -123.4051 47.01677, -123.4052 47.01621, -123.4102 47.01621, -123.4102 47.01075, -123.405 47.01083, -123.405 47.01442, -123.4029 47.01444, -123.4027 47.01087, -123.3992 47.01092, -123.3997 47.0093, -123.3997 47.00832, -123.3979 47.00853, -123.398 47.01091, -123.3971 47.01094, -123.3968 47.00998, -123.3969 47.00864, -123.3921 47.00933, -123.3893 47.01039, -123.3861 47.01107, -123.3842 47.01268, -123.3836 47.01138, -123.3808 47.01121, -123.3807 47.01019, -123.3841 47.00939, -123.384 47.00754, -123.3788 47.00754, -123.3788 47.00629, -123.3821 47.00431, -123.3838 47.00425, -123.3836 47.00218, -123.3813 47.00182, -123.3787 47.00043, -123.3734 47.0003, -123.3735 46.99676, -123.3814 46.99674, -123.3779 46.99223, -123.3754 46.9902, -123.384 46.99458, -123.3836 46.99678, -123.3889 46.99681, -123.3926 47.00027, -123.3958 47.00015, -123.3958 46.99844, -123.3993 46.99838, -123.3993 47.00009, -123.4049 47.00039, -123.4099 46.99959, -123.4099 46.99984, -123.4114 46.99956, -123.415 46.99858, -123.4209 46.99668, -123.4258 46.99571, -123.4383 46.9956, -123.4456 46.99666, -123.4458 47.00065), (-123.3952 47.00279, -123.395 47.00262, -123.3936 47.00118, -123.3935 47.00125, -123.3891 47.00394, -123.3891 47.00431, -123.3907 47.00415, -123.395 47.00284, -123.3952 47.00279)))"
5322080,"Ephrata city, Washington",53025,5,8477,"MULTIPOLYGON (((-119.5808 47.28313, -119.5804 47.28575, -119.5763 47.29135, -119.574 47.29373, -119.5717 47.29696, -119.5684 47.30051, -119.5658 47.30667, -119.5656 47.32493, -119.5655 47.32529, -119.5656 47.3283, -119.5668 47.32827, -119.5669 47.32533, -119.5686 47.32568, -119.5763 47.32569, -119.5762 47.33928, -119.571 47.33939, -119.5709 47.33577, -119.5657 47.33589, -119.5658 47.33328, -119.5642 47.3324, -119.5547 47.33252, -119.5568 47.32528, -119.5552 47.32899, -119.5544 47.33252, -119.5496 47.33251, -119.5496 47.33056, -119.5445 47.3305, -119.5443 47.33248, -119.539 47.33601, -119.539 47.3397, -119.5341 47.33963, -119.5339 47.33963, -119.5338 47.33967, -119.5254 47.33978, -119.5196 47.33987, -119.5009 47.34004, -119.5011 47.30043, -119.4962 47.30042, -119.4963 47.28951, -119.4909 47.28952, -119.4909 47.2824, -119.4937 47.28236, -119.5186 47.29259, -119.5405 47.30166, -119.5414 47.30049, -119.5443 47.30051, -119.5443 47.30324, -119.5496 47.30519, -119.5496 47.30711, -119.555 47.30706, -119.5576 47.30675, -119.5592 47.3048, -119.5607 47.30482, -119.5671 47.29604, -119.5696 47.29213, -119.5639 47.29225, -119.5639 47.29348, -119.563 47.29421, -119.5604 47.29425, -119.5604 47.29304, -119.5589 47.29239, -119.5551 47.29247, -119.5551 47.29621, -119.5442 47.29623, -119.5442 47.28177, -119.5442 47.28166, -119.5552 47.28157, -119.5554 47.28162, -119.5834 47.28101, -119.5808 47.28313)))"
5323620,"Ferndale city, Washington",53073,3,15048,"MULTIPOLYGON (((-122.6331 48.87, -122.6221 48.86998, -122.6222 48.86726, -122.6166 48.86628, -122.6166 48.86815, -122.6118 48.86817, -122.6117 48.87, -122.609 48.87003, -122.609 48.86847, -122.6065 48.8685, -122.601 48.87012, -122.5956 48.87018, -122.5956 48.87039, -122.595 48.88462, -122.5914 48.88462, -122.6025 48.89203, -122.6057 48.89418, -122.6057 48.89712, -122.6019 48.8948, -122.5997 48.89479, -122.5925 48.89527, -122.5925 48.89414, -122.5892 48.89406, -122.5892 48.8918, -122.5894 48.88746, -122.5882 48.88521, -122.5882 48.88283, -122.5841 48.87937, -122.5841 48.88005, -122.5813 48.88005, -122.5813 48.87727, -122.5786 48.87727, -122.5788 48.87, -122.579 48.86282, -122.5749 48.86275, -122.5791 48.85915, -122.5749 48.85911, -122.575 48.85753, -122.5759 48.85708, -122.5774 48.85614, -122.5791 48.85533, -122.5826 48.85411, -122.5804 48.85184, -122.5736 48.85177, -122.5736 48.85359, -122.5721 48.85293, -122.5717 48.8517, -122.5716 48.85057, -122.5706 48.85022, -122.5708 48.84929, -122.5713 48.84873, -122.5681 48.8487, -122.5681 48.8501, -122.5666 48.85045, -122.5656 48.84987, -122.5651 48.84951, -122.5645 48.84928, -122.5643 48.84921, -122.5643 48.84912, -122.5639 48.84897, -122.5637 48.84873, -122.5633 48.84841, -122.5618 48.8478, -122.5591 48.84573, -122.5574 48.83893, -122.5561 48.83891, -122.5548 48.83708, -122.5548 48.83346, -122.5534 48.83344, -122.5547 48.83163, -122.5547 48.8298, -122.5521 48.82979, -122.552 48.82145, -122.552 48.8201, -122.5506 48.81669, -122.5469 48.81498, -122.5519 48.81492, -122.5634 48.81498, -122.5658 48.81892, -122.566 48.81892, -122.5737 48.83204, -122.5738 48.83361, -122.5708 48.83356, -122.5718 48.83725, -122.577 48.83726, -122.5848 48.8373, -122.5848 48.84321, -122.5902 48.8432, -122.5915 48.83821, -122.5923 48.83716, -122.5949 48.83659, -122.5963 48.83671, -122.6022 48.83668, -122.6022 48.83743, -122.607 48.83747, -122.607 48.83932, -122.6014 48.83936, -122.6014 48.84117, -122.5978 48.84115, -122.5978 48.84283, -122.5958 48.84283, -122.5958 48.84477, -122.6041 48.84475, -122.6069 48.84347, -122.607 48.84113, -122.612 48.84114, -122.6121 48.83749, -122.6167 48.83752, -122.6166 48.84653, -122.6153 48.84837, -122.6165 48.84836, -122.6222 48.84834, -122.6222 48.85662, -122.6277 48.85661, -122.6277 48.85554, -122.6332 48.85555, -122.6332 48.8609, -122.6304 48.86088, -122.6304 48.86268, -122.6333 48.86268, -122.6331 48.87)))"
5326140,"Garfield town, Washington",53075,4,562,"MULTIPOLYGON (((-117.1523 47.01082, -117.1493 47.0145, -117.1395 47.01435, -117.1384 47.01624, -117.1382 47.01974, -117.1273 47.01973, -117.1275 47.01459, -117.1333 47.00884, -117.1323 47.00717, -117.1326 47.00401, -117.1334 47.00288, -117.1391 47.00291, -117.1392 47.00121, -117.144 47.00162, -117.1441 47.00293, -117.1494 47.00287, -117.1494 47.00077, -117.1522 47.00166, -117.1518 47.0041, -117.1495 47.00395, -117.1508 47.00594, -117.1494 47.00911, -117.1493 47.01086, -117.1523 47.01082)))"
5327435,"Goldendale city, Washington",53039,9,3453,"MULTIPOLYGON (((-120.8384 45.81711, -120.8381 45.81711, -120.8344 45.81823, -120.8344 45.81968, -120.8331 45.82008, -120.833 45.82309, -120.8347 45.82335, -120.8347 45.82445, -120.8319 45.82539, -120.8319 45.82672, -120.8303 45.82742, -120.8306 45.82864, -120.8283 45.82865, -120.8277 45.83353, -120.8246 45.83364, -120.8228 45.83485, -120.8225 45.83911, -120.8102 45.83915, -120.811 45.83691, -120.8083 45.83409, -120.8069 45.83149, -120.8079 45.82961, -120.8111 45.82822, -120.8097 45.82659, -120.8071 45.8266, -120.8071 45.82821, -120.8035 45.82824, -120.8039 45.82646, -120.808 45.80934, -120.8145 45.80992, -120.8124 45.80924, -120.8125 45.80453, -120.8206 45.80465, -120.8228 45.80526, -120.8227 45.80987, -120.8385 45.80988, -120.8384 45.81711)), ((-120.8541 45.80989, -120.8491 45.80993, -120.849 45.80913, -120.8479 45.8099, -120.8437 45.80988, -120.8439 45.79904, -120.8543 45.79911, -120.8541 45.80989)))"
5327855,"Grand Coulee city, Washington",53025,5,972,"MULTIPOLYGON (((-119.0198 47.94346, -119.0151 47.9435, -119.0132 47.94387, -119.0059 47.94705, -119.0036 47.95017, -119.0006 47.95083, -118.9965 47.95087, -118.9989 47.94935, -119.0005 47.94556, -118.9976 47.9458, -118.9976 47.94499, -118.9923 47.94689, -118.9893 47.94901, -118.9887 47.95015, -118.9869 47.94841, -118.9856 47.94875, -118.9844 47.94445, -118.9879 47.94234, -118.9909 47.9398, -118.9949 47.93965, -118.9946 47.94112, -118.9916 47.94386, -118.9934 47.9443, -118.9952 47.94575, -118.9999 47.94331, -118.9993 47.94168, -118.9995 47.93874, -118.9977 47.93747, -118.9956 47.93717, -118.9953 47.93627, -118.9848 47.93615, -118.9847 47.93346, -118.9801 47.93347, -118.9789 47.93096, -118.9843 47.93264, -118.9877 47.93291, -118.9879 47.93216, -118.9926 47.93213, -118.9926 47.93269, -118.9999 47.93253, -119.0006 47.93193, -119.0006 47.92944, -119.0028 47.92943, -119.0062 47.92943, -119.0061 47.9316, -119.0081 47.93165, -119.0098 47.93134, -119.0133 47.93145, -119.0183 47.93146, -119.0179 47.93582, -119.0201 47.93628, -119.0198 47.94346), (-119.0083 47.93264, -119.0058 47.93264, -119.0058 47.93302, -119.0059 47.93632, -119.0083 47.93629, -119.0083 47.93264)))"
5327925,"Grandview city, Washington",53077,2,10907,"MULTIPOLYGON (((-119.8945 46.27738, -119.8934 46.27544, -119.8896 46.27495, -119.8914 46.27294, -119.8881 46.27058, -119.8889 46.27042, -119.8941 46.27257, -119.8945 46.27378, -119.8945 46.27738)), ((-119.9237 46.20907, -119.9185 46.20902, -119.9184 46.21482, -119.9156 46.21449, -119.9156 46.21576, -119.9117 46.21548, -119.903 46.21562, -119.8999 46.21477, -119.8956 46.21291, -119.8915 46.21236, -119.8857 46.20926, -119.8821 46.20576, -119.8761 46.20062, -119.8717 46.19826, -119.8717 46.19646, -119.877 46.19654, -119.877 46.20075, -119.8871 46.1997, -119.9184 46.1998, -119.9185 46.20349, -119.9237 46.20335, -119.9237 46.20907)), ((-119.9367 46.25889, -119.9366 46.26573, -119.9261 46.26564, -119.9245 46.26646, -119.9254 46.26744, -119.9366 46.26754, -119.9366 46.26933, -119.9314 46.2693, -119.9313 46.272, -119.9356 46.27208, -119.9366 46.27293, -119.9365 46.28016, -119.9261 46.28014, -119.9257 46.2845, -119.9234 46.28459, -119.9239 46.28193, -119.9158 46.28187, -119.9159 46.27282, -119.9103 46.27283, -119.9103 46.27106, -119.9156 46.27101, -119.9157 46.26867, -119.9051 46.26634, -119.8998 46.26518, -119.8999 46.26931, -119.8977 46.26932, -119.8938 46.26565, -119.8893 46.26569, -119.8867 46.26567, -119.8867 46.26213, -119.8893 46.26216, -119.8893 46.2639, -119.8919 46.26221, -119.8918 46.26103, -119.8945 46.26049, -119.8945 46.25919, -119.8918 46.25864, -119.8916 46.25738, -119.8906 46.25669, -119.8832 46.25468, -119.8839 46.25531, -119.8836 46.25856, -119.8787 46.25871, -119.8787 46.26388, -119.8735 46.26388, -119.8734 46.25104, -119.8806 46.25112, -119.8839 46.25116, -119.8879 46.25121, -119.8879 46.24754, -119.8944 46.2476, -119.8945 46.24562, -119.8971 46.24761, -119.8997 46.24757, -119.8997 46.24393, -119.901 46.24393, -119.9012 46.24237, -119.905 46.24307, -119.905 46.23658, -119.9129 46.23659, -119.9129 46.23746, -119.9155 46.23744, -119.9155 46.23751, -119.9182 46.23792, -119.917 46.23968, -119.9191 46.24069, -119.9225 46.2412, -119.9191 46.24357, -119.92 46.24386, -119.9231 46.24383, -119.9232 46.24407, -119.9227 46.24791, -119.9267 46.24819, -119.9271 46.24697, -119.9298 46.24738, -119.9319 46.24569, -119.9366 46.24665, -119.9366 46.25117, -119.9367 46.25575, -119.9356 46.25575, -119.9355 46.25694, -119.9339 46.25695, -119.9332 46.25746, -119.933 46.2585, -119.9367 46.25848, -119.9367 46.25889)))"
5327960,"Granger city, Washington",53077,2,3624,"MULTIPOLYGON (((-120.2089 46.36069, -120.2046 46.36069, -120.1995 46.35656, -120.1986 46.35594, -120.1949 46.35402, -120.1882 46.35165, -120.1872 46.35171, -120.184 46.35183, -120.1831 46.35161, -120.1831 46.35351, -120.1805 46.35357, -120.1805 46.34992, -120.1831 46.34974, -120.1831 46.34972, -120.1831 46.349, -120.1793 46.34546, -120.1775 46.34424, -120.172 46.34196, -120.1727 46.33903, -120.1766 46.33902, -120.1765 46.34259, -120.1804 46.34251, -120.1806 46.33836, -120.1779 46.33829, -120.1781 46.33203, -120.1841 46.33213, -120.1902 46.33532, -120.1951 46.33302, -120.1962 46.33564, -120.1976 46.33766, -120.2004 46.34041, -120.2013 46.34363, -120.2024 46.34456, -120.2085 46.34723, -120.2086 46.3582, -120.2089 46.36069)))"
5332300,"Hoquiam city, Washington",53027,4,8776,"MULTIPOLYGON (((-123.8845 46.96579, -123.8772 46.96693, -123.8648 46.96514, -123.8596 46.96271, -123.8546 46.96093, -123.8534 46.95866, -123.8567 46.95606, -123.8605 46.95606, -123.8688 46.95963, -123.8717 46.9606, -123.8767 46.96105, -123.8813 46.96338, -123.8858 46.96414, -123.8845 46.96579)), ((-123.9547 46.98273, -123.9463 46.98356, -123.944 46.98352, -123.9441 46.99607, -123.9436 47.00696, -123.9331 47.00668, -123.933 47.00867, -123.933 47.01023, -123.9227 47.00978, -123.9226 47.0136, -123.933 47.01383, -123.933 47.01741, -123.9225 47.01709, -123.9224 47.02133, -123.9153 47.02146, -123.9141 47.02005, -123.9173 47.02003, -123.9175 47.01322, -123.9124 47.01319, -123.9124 47.00627, -123.9085 47.00621, -123.9073 47.00494, -123.9072 46.99727, -123.9021 46.99694, -123.902 46.99794, -123.8983 46.9967, -123.8965 46.99551, -123.8929 46.99546, -123.8901 46.99753, -123.8863 46.99598, -123.8834 46.99964, -123.8839 47.00352, -123.8831 47.00459, -123.8808 47.00441, -123.86 47.00391, -123.8601 46.99546, -123.8603 46.98354, -123.8604 46.98055, -123.8545 46.9805, -123.8522 46.98056, -123.8522 46.97694, -123.8522 46.97604, -123.8522 46.97424, -123.8521 46.96437, -123.8591 46.96758, -123.8602 46.96772, -123.8757 46.96985, -123.879 46.96962, -123.8894 46.9689, -123.8982 46.97193, -123.9023 46.97192, -123.9138 46.97189, -123.9216 46.97186, -123.9392 46.96974, -123.9469 46.96874, -123.9493 46.97055, -123.9545 46.97648, -123.9547 46.98273)))"
5333000,"Ilwaco city, Washington",53049,7,1087,"MULTIPOLYGON (((-124.0678 46.31685, -124.0473 46.31663, -124.0472 46.31799, -124.0446 46.31798, -124.0453 46.31971, -124.0385 46.32144, -124.0387 46.3166, -124.0355 46.31662, -124.0355 46.31376, -124.037 46.31377, -124.0369 46.31255, -124.0327 46.31257, -124.0327 46.31374, -124.0277 46.31369, -124.0267 46.31294, -124.0267 46.31207, -124.0253 46.31288, -124.022 46.31711, -124.0203 46.3183, -124.0151 46.32007, -124.0151 46.31872, -124.0157 46.31851, -124.0157 46.31794, -124.0102 46.32015, -124.0059 46.31932, -124.0028 46.32021, -124 46.31754, -123.9968 46.31675, -123.9975 46.31303, -123.9937 46.31226, -123.9937 46.31128, -124.0013 46.31326, -124.0204 46.31572, -124.0206 46.31574, -124.0299 46.30831, -124.0329 46.30332, -124.0355 46.30217, -124.0443 46.29996, -124.0485 46.29646, -124.0514 46.2987, -124.0629 46.29863, -124.063 46.30262, -124.0607 46.30536, -124.0645 46.30989, -124.061 46.31348, -124.0689 46.31345, -124.0678 46.31685), (-124.0079 46.31437, -124.0077 46.31419, -124.0012 46.31351, -123.9979 46.31309, -124.0084 46.31719, -124.0079 46.31437)))"
5334645,"Kalama city, Washington",53015,3,2959,"MULTIPOLYGON (((-122.8103 45.98165, -122.8098 45.98166, -122.8102 45.9808, -122.8102 45.98006, -122.8103 45.98006, -122.8103 45.98165)), ((-122.8643 46.0207, -122.8526 46.02063, -122.8531 46.02178, -122.8513 46.02195, -122.8528 46.0247, -122.856 46.03293, -122.8581 46.03975, -122.8581 46.04146, -122.8597 46.04402, -122.8633 46.05443, -122.8605 46.05438, -122.8586 46.05305, -122.8551 46.05154, -122.854 46.05016, -122.8475 46.04999, -122.8475 46.04768, -122.8437 46.04615, -122.8454 46.04521, -122.8434 46.04515, -122.844 46.04322, -122.8394 46.04322, -122.8374 46.04381, -122.8373 46.04334, -122.8394 46.04315, -122.8414 46.03916, -122.8445 46.03896, -122.8458 46.04013, -122.8509 46.04068, -122.8523 46.04, -122.854 46.04145, -122.8566 46.0399, -122.8553 46.03878, -122.8575 46.0388, -122.8565 46.0357, -122.8539 46.0369, -122.8515 46.03727, -122.8441 46.02897, -122.8412 46.02897, -122.8412 46.02539, -122.8392 46.02536, -122.8399 46.02276, -122.8375 46.02278, -122.8371 46.01934, -122.8391 46.01892, -122.8391 46.01668, -122.8361 46.01666, -122.836 46.01817, -122.8308 46.01814, -122.8307 46.01184, -122.8255 46.01136, -122.8203 46.01093, -122.8046 46.01086, -122.8045 46.00367, -122.81 46.00367, -122.8101 46.00729, -122.815 46.0073, -122.815 46.00368, -122.8202 46.0037, -122.8202 46.00009, -122.8254 46.00009, -122.8254 45.99648, -122.8307 45.99657, -122.8307 45.99531, -122.8306 45.98901, -122.829 45.98657, -122.8269 45.98553, -122.826 45.98553, -122.827 45.98395, -122.8268 45.98336, -122.829 45.98514, -122.8376 45.99466, -122.8365 45.99612, -122.8459 45.99579, -122.8503 46.00383, -122.8562 46.01447, -122.8643 46.0207)))"
5335065,"Kelso city, Washington",53015,3,12720,"MULTIPOLYGON (((-122.9235 46.14813, -122.9233 46.15023, -122.9209 46.15024, -122.9187 46.15023, -122.9135 46.15024, -122.9136 46.15146, -122.9137 46.15208, -122.9146 46.1574, -122.9146 46.15922, -122.9138 46.15935, -122.9126 46.15929, -122.909 46.15925, -122.9088 46.1612, -122.9071 46.16118, -122.9033 46.15922, -122.9032 46.16439, -122.8999 46.16487, -122.8987 46.1643, -122.8978 46.16642, -122.898 46.15575, -122.8985 46.15224, -122.897 46.15225, -122.8929 46.15213, -122.8929 46.15391, -122.8877 46.15449, -122.8876 46.15929, -122.8824 46.15932, -122.8812 46.15799, -122.8808 46.15694, -122.8808 46.15573, -122.8852 46.15571, -122.8851 46.15218, -122.8826 46.15217, -122.8817 46.15031, -122.8783 46.15124, -122.8774 46.15219, -122.872 46.15212, -122.8727 46.1484, -122.874 46.14888, -122.875 46.14491, -122.8775 46.14388, -122.8741 46.14362, -122.8742 46.14157, -122.8775 46.14169, -122.8775 46.14135, -122.8805 46.1413, -122.8827 46.14221, -122.8835 46.14261, -122.8872 46.1412, -122.8879 46.13925, -122.8907 46.13763, -122.8943 46.13981, -122.8952 46.13907, -122.8927 46.13869, -122.8917 46.13765, -122.894 46.13774, -122.8963 46.13664, -122.8971 46.13525, -122.8957 46.13336, -122.8937 46.13221, -122.8919 46.13222, -122.8919 46.13518, -122.888 46.13521, -122.8842 46.13636, -122.8785 46.13588, -122.8776 46.1377, -122.8667 46.13767, -122.8667 46.13405, -122.8675 46.12668, -122.8674 46.11943, -122.8777 46.11949, -122.8775 46.11224, -122.8672 46.11218, -122.8672 46.10498, -122.8622 46.10497, -122.8623 46.1013, -122.8573 46.10129, -122.8573 46.09922, -122.8576 46.09775, -122.8676 46.09776, -122.8696 46.09299, -122.8704 46.09263, -122.8696 46.09128, -122.8694 46.08986, -122.8667 46.08335, -122.8673 46.08335, -122.8767 46.08335, -122.879 46.08466, -122.8841 46.08673, -122.8906 46.08873, -122.8999 46.09239, -122.9087 46.09484, -122.9135 46.09786, -122.8997 46.10139, -122.8936 46.10393, -122.8917 46.1069, -122.8944 46.11172, -122.8969 46.11346, -122.8995 46.11455, -122.9111 46.11714, -122.9148 46.11837, -122.9179 46.1205, -122.9204 46.1236, -122.9209 46.12773, -122.9196 46.1328, -122.9172 46.13738, -122.9165 46.13986, -122.9148 46.14268, -122.9171 46.14315, -122.923 46.14429, -122.9231 46.14431, -122.9241 46.1445, -122.9235 46.14813), (-122.918 46.1249, -122.9101 46.12483, -122.9111 46.12562, -122.9118 46.12587, -122.9184 46.12589, -122.918 46.1249), (-122.9139 46.12876, -122.9101 46.12521, -122.9069 46.12329, -122.9073 46.12479, -122.9041 46.12479, -122.9041 46.1236, -122.9024 46.12398, -122.9037 46.12582, -122.9037 46.12722, -122.9011 46.12961, -122.9011 46.12972, -122.9032 46.12972, -122.9045 46.1297, -122.9045 46.1308, -122.9111 46.13094, -122.9106 46.13225, -122.9136 46.13279, -122.9156 46.13312, -122.9139 46.12876), (-122.9032 46.13363, -122.9023 46.13172, -122.9004 46.13236, -122.8989 46.13222, -122.9017 46.13322, -122.9027 46.13441, -122.9032 46.13363), (-122.8986 46.13204, -122.8966 46.12829, -122.8941 46.1268, -122.8944 46.12789, -122.8931 46.12863, -122.8958 46.13273, -122.8984 46.13366, -122.8986 46.13204)))"
