city_fips,city_name,cty_fips,rucc,y2020,geometry_wkt
1844658,"Logansport city, Indiana",18017,4,18366,"MULTIPOLYGON (((3337086 -54894.68, 3337798 -54535.45, 3337713 -54361.27, 3337052 -54699.95, 3336990 -54333.9, 3337007 -54032.13, 3337226 -53939.08, 3337194 -53754.53, 3337540 -53588.41, 3337842 -54195.03, 3338384 -53933.97, 3338670 -54506.36, 3337956 -54849.61, 3338099 -55135.78, 3337696 -55333.33, 3337551 -55045.09, 3337148 -55233.39, 3337086 -54894.68)), ((3335234 -52998.47, 3335300 -52879.85, 3335385 -52832.68, 3335401 -52824.84, 3335547 -52755.31, 3335451 -52562.04, 3335492 -52494.79, 3335468 -52473.95, 3336021 -51550.04, 3336009 -51527.62, 3335858 -51247.97, 3335823 -51181.39, 3335624 -51374.05, 3335193 -51545.28, 3335112 -51560.2, 3334950 -51623.99, 3334824 -51377.49, 3335026 -51281.29, 3334967 -51122.4, 3334831 -50816.23, 3334760 -50658.48, 3335044 -50544.48, 3334949 -50518.37, 3335057 -50441.85, 3334937 -50228.75, 3334736 -50433.15, 3334656 -50477.33, 3334465 -50083.82, 3334486 -50026.64, 3334406 -49967.48, 3334533 -49913.91, 3334331 -49812.27, 3333876 -50033.76, 3333679 -49630.71, 3334436 -49260.89, 3334277 -48941.5, 3334692 -48950.17, 3334915 -48885.91, 3335074 -48965.67, 3335150 -48894.83, 3335402 -48768.05, 3335245 -48464.42, 3335412 -48384.74, 3335458 -48480.95, 3335654 -48421.49, 3335594 -48297.35, 3335749 -48223.47, 3336365 -47920.85, 3336491 -47860.6, 3336511 -47897.74, 3336422 -47463.36, 3337051 -47158.85, 3337237 -47521.26, 3337327 -47585.85, 3337223 -47636.25, 3337452 -48114, 3337326 -48236.56, 3337433 -48546.55, 3336977 -48791.41, 3337062 -48861.41, 3337283 -48644.27, 3337595 -48491.41, 3338037 -48113.66, 3338122 -48097.44, 3338188 -48310.4, 3338250 -48264.99, 3338298 -48214.74, 3338319 -48168.88, 3338692 -47745.82, 3338521 -47411.62, 3338701 -47397.48, 3338911 -47485.33, 3339115 -47515.05, 3339526 -47383.78, 3339799 -47119.66, 3339857 -46890.19, 3340080 -46784.64, 3340010 -46636.82, 3339965 -46645.97, 3339936 -46591.05, 3340053 -46429.88, 3340228 -46791.69, 3340743 -46564.26, 3340808 -46698.04, 3340759 -46721.35, 3341105 -47451.85, 3340875 -47568.77, 3340987 -47624.97, 3340729 -47831.83, 3340876 -48111.16, 3340811 -48143.81, 3340934 -48407.38, 3340783 -48480.56, 3340561 -48005.91, 3340401 -48079.16, 3340205 -47974.29, 3339962 -48106.97, 3340239 -48662.76, 3339983 -48782.34, 3340351 -49563.72, 3340031 -49733.11, 3339699 -49046.7, 3339706 -49179.19, 3339124 -49530.01, 3339191 -49759.64, 3339038 -49907.51, 3338591 -50088.77, 3338600 -50375.99, 3338502 -50399.51, 3338200 -50456.82, 3338226 -50516.13, 3338249 -50561.6, 3338540 -50546.82, 3338608 -50710.61, 3338958 -50604.8, 3339483 -50642.03, 3339335 -50362.71, 3339461 -50336.23, 3339394 -50208.49, 3340011 -50056.17, 3340402 -49999.13, 3340774 -49864.21, 3341149 -49415.76, 3341586 -50083.97, 3341659 -50405.92, 3341267 -50531.75, 3341371 -50755.05, 3341510 -50693.62, 3341570 -50829.96, 3340669 -51244.44, 3341008 -51919.43, 3340286 -52274.2, 3339551 -52620.79, 3339268 -52042.33, 3338515 -52356.03, 3338442 -52247.83, 3337665 -52614.69, 3337501 -52391.03, 3337022 -52614.89, 3336876 -52307.96, 3336801 -52258.78, 3337162 -52090.1, 3337047 -52007.71, 3337015 -52040.01, 3336796 -52146.62, 3335704 -52679.34, 3335618 -52721.42, 3335743 -52891.56, 3335952 -52923.19, 3336270 -53306.99, 3335900 -53490.29, 3335807 -53314.54, 3335672 -53384.51, 3335467 -53492.88, 3335234 -52998.47)))"
1844910,"Loogootee city, Indiana",18101,9,2601,"MULTIPOLYGON (((3393525 -282399.3, 3392580 -280363.9, 3392699 -280304.8, 3392759 -280431.4, 3393010 -280293.8, 3392895 -280035.6, 3392840 -279926.5, 3393022 -279829.9, 3393179 -279900.5, 3394034 -279506.5, 3394179 -279811.2, 3394334 -279791.2, 3394277 -280023.3, 3394401 -280295.7, 3394472 -280446.6, 3394553 -280413.6, 3394690 -280692.5, 3394596 -280738.9, 3395040 -281705.6, 3394780 -281841, 3394811 -281948.5, 3394513 -282095.1, 3394515 -281981.5, 3393934 -282302.3, 3393970 -282384.6, 3393745 -282496.9, 3393698 -282402.5, 3393558 -282473.3, 3393525 -282399.3)))"
1845468,"Lynn town, Indiana",18135,6,954,"MULTIPOLYGON (((3479703 -67695.99, 3480032 -67530.97, 3480032 -67367.62, 3479894 -67193.36, 3480116 -66862.07, 3480369 -66592.64, 3480580 -66441.95, 3480773 -66710.56, 3481275 -66462.45, 3481439 -66646.89, 3481416 -66831.46, 3481273 -66902.97, 3481440 -67247.05, 3481273 -67327.06, 3481317 -67585.04, 3481484 -67927.57, 3481264 -67956.78, 3481038 -67483.59, 3480426 -67807.8, 3480234 -67554.02, 3479749 -67792.74, 3479703 -67695.99)))"
1845504,"Lyons town, Indiana",18055,6,625,"MULTIPOLYGON (((3366140 -256685.6, 3366331 -256599, 3366501 -256964.2, 3366309 -257055.6, 3366140 -256685.6)), ((3364520 -255152.9, 3365257 -254799.5, 3365983 -254458.6, 3366524 -255612.6, 3365057 -256290.7, 3364520 -255152.9)))"
1845990,"Madison city, Indiana",18077,6,12357,"MULTIPOLYGON (((3507815 -219039.2, 3507885 -218526.3, 3507990 -218218.2, 3508236 -217933.6, 3508313 -217744.5, 3508580 -217492.8, 3508999 -217249.6, 3509755 -216561.7, 3509267 -215495.6, 3509612 -215323.6, 3509192 -214443.2, 3508665 -214721.1, 3508140 -214998.7, 3507721 -214174.6, 3507368 -214450.7, 3507256 -214223.4, 3506654 -214614, 3506606 -214624.5, 3506552 -214555.6, 3506759 -214401.6, 3506578 -214143.3, 3506764 -214045.1, 3506574 -213658, 3506895 -213504.1, 3506974 -213319.1, 3507111 -213381.4, 3507692 -212958.6, 3507400 -212791, 3507616 -212666.6, 3507445 -212326.4, 3507628 -212213.2, 3507353 -211669.4, 3507708 -211478.4, 3507837 -211737.2, 3507908 -211600.8, 3508339 -211360.3, 3508541 -211776, 3507983 -212033.5, 3508159 -212390.9, 3509605 -211611, 3509548 -211477.6, 3509705 -211405.1, 3509777 -211538.9, 3510054 -211424.3, 3509920 -211109.5, 3510184 -210974.3, 3510222 -211033.9, 3510411 -210939.1, 3510513 -211153.5, 3510501 -211211.1, 3510533 -211205, 3511082 -211013.1, 3511226 -211285, 3511297 -211252.3, 3511532 -211592.2, 3511447 -211647.9, 3511738 -212228.1, 3511782 -212451.6, 3511583 -212464.2, 3511523 -212543.7, 3511618 -212957.8, 3511232 -213012.1, 3511446 -213445.9, 3511078 -213642.4, 3511346 -213782.4, 3511633 -214222.3, 3511828 -214345.3, 3512111 -214647.2, 3512252 -214516.5, 3512573 -214737.5, 3512817 -214613.3, 3513371 -215523.8, 3513885 -215556.9, 3514081 -215893.3, 3513947 -215985.9, 3513777 -216002.5, 3513569 -216143.5, 3513565 -216146, 3513391 -216263.8, 3512317 -216490.5, 3511150 -216736.5, 3511116 -216743.7, 3510062 -217076.6, 3509409 -217603.8, 3509187 -217924.5, 3509077 -218085.9, 3508438 -218967.1, 3508397 -220070.4, 3508371 -220197.9, 3507815 -219039.2)))"
1846746,"Marengo town, Indiana",18025,8,829,"MULTIPOLYGON (((3452978 -289632.8, 3454148 -289089, 3454489 -289834.3, 3454893 -289772.8, 3454938 -289773, 3454973 -289647, 3455521 -290001.2, 3455401 -289973.5, 3455299 -289920.4, 3454966 -289953, 3454936 -289800.3, 3454825 -289817.3, 3454600 -290050.4, 3454629 -290118.3, 3455085 -289960.4, 3455350 -289997.4, 3455708 -290136.9, 3454469 -290736.5, 3454711 -290910, 3454319 -290799.2, 3454363 -291226, 3454182 -291255.1, 3454251 -291407.3, 3453929 -291552.1, 3453855 -291174.5, 3453855 -291156.1, 3453720 -291215.4, 3452978 -289632.8)))"
1846908,"Marion city, Indiana",18053,4,28310,"MULTIPOLYGON (((3409503 -39518.48, 3409659 -39443.34, 3409882 -39903.83, 3409739 -39978.64, 3409582 -39672.15, 3409503 -39518.48)), ((3408729 -39668.2, 3409016 -39525.1, 3409063 -39618.95, 3408965 -39665.37, 3408998 -39734.98, 3408882 -39781.87, 3408729 -39668.2)), ((3402858 -47536.13, 3403099 -47420.84, 3403154 -47533.97, 3403053 -47624.96, 3402913 -47669.34, 3402858 -47536.13)), ((3401494 -52555.09, 3401502 -51644.34, 3401651 -51659.77, 3401752 -51118.89, 3401705 -50905.3, 3401546 -50818.1, 3401607 -50732.14, 3401991 -50541.22, 3401763 -50074.62, 3402129 -49880.47, 3402296 -49734.87, 3402454 -50076.06, 3402512 -50545.12, 3402483 -50560.82, 3402529 -50648.37, 3402587 -50806.34, 3402707 -51057.58, 3402530 -51145.72, 3402717 -51523.43, 3402165 -51812.6, 3402326 -52141.09, 3402005 -52299.18, 3401663 -52505.26, 3401638 -52530.86, 3401557 -52688.51, 3401494 -52555.09)), ((3394015 -45569.79, 3395246 -45211.11, 3395936 -44984, 3395926 -44964.67, 3395897 -44904.43, 3396007 -44871.25, 3395839 -44495.59, 3396767 -44031.18, 3396409 -43305.93, 3396229 -42914.75, 3396127 -42980.03, 3395998 -43346.85, 3395788 -42922.04, 3395952 -42840.62, 3395853 -42641.2, 3395973 -42591.62, 3395992 -42416.55, 3396253 -42302.55, 3396340 -42157.44, 3396284 -42049.74, 3396462 -41961.59, 3396607 -42285.62, 3397417 -41899.41, 3397262 -41805.06, 3397311 -41738.17, 3397108 -41598.12, 3397234 -41510.45, 3397529 -41759.21, 3397879 -41575.01, 3397773 -41367.06, 3398392 -41055.96, 3397764 -40846.14, 3398418 -40485.78, 3398448 -40469.54, 3398456 -40644.26, 3398818 -40841.67, 3398871 -40884.63, 3398975 -40845.32, 3399148 -40583.28, 3399369 -40998.26, 3399450 -40885.8, 3399524 -41036.37, 3399394 -41044.22, 3399486 -41211.99, 3399936 -40999.66, 3400173 -40791.73, 3400425 -40417.28, 3400777 -40226.57, 3400409 -39517.35, 3400265 -39587.02, 3400454 -39936.73, 3400264 -40049.77, 3400061 -39667.01, 3400425 -39493.61, 3400799 -40226.5, 3400746 -40267.78, 3400984 -40517.36, 3401308 -41180.88, 3401575 -41681.42, 3401665 -41639.86, 3401999 -42327.4, 3402189 -42902.57, 3402479 -42965.77, 3402896 -42842.56, 3402542 -42113.96, 3402811 -41985.61, 3403148 -42693.13, 3403780 -42321.22, 3404155 -42101.11, 3404716 -41832.64, 3404570 -41538.96, 3404749 -41455.82, 3404889 -41743.27, 3405072 -41653.04, 3404941 -41391.96, 3405159 -41285.82, 3405284 -41536.63, 3406683 -40800.6, 3406433 -40320.24, 3407810 -39650.71, 3407667 -39368.24, 3407687 -39250.67, 3407981 -39097.8, 3408316 -39002.24, 3408656 -39656.12, 3408736 -39865.32, 3409176 -40572.14, 3409195 -40702.66, 3408546 -41082.93, 3408285 -40576.68, 3407942 -40748.58, 3407859 -40575.38, 3407593 -40705.05, 3407475 -40704.29, 3407411 -40575.7, 3407161 -40699.98, 3407276 -40933.45, 3407186 -40972.36, 3407074 -40734.34, 3406734 -40898.83, 3406782 -40999.34, 3406543 -41119.45, 3406491 -41017, 3406377 -41081.16, 3406463 -41257.18, 3406309 -41328.98, 3406127 -41204.74, 3405975 -41282.77, 3406023 -41533.11, 3405774 -41666.94, 3405619 -41480.67, 3403815 -42389.91, 3403620 -42518.82, 3402618 -43074.46, 3401388 -43612.98, 3401297 -43578.43, 3401201 -43612.32, 3401406 -44073.59, 3401381 -44088.9, 3401176 -44190.41, 3401741 -44397.24, 3401976 -44544.42, 3402180 -44553.75, 3402329 -44501.94, 3402513 -44291.95, 3402670 -44614.62, 3402824 -44544.16, 3402961 -44724.48, 3403480 -45000.4, 3403185 -45152.98, 3403431 -45289.97, 3402905 -45580.02, 3403383 -46224.46, 3403868 -45951.17, 3404553 -45609.22, 3404612 -45533.54, 3404641 -45603.14, 3404472 -45683.48, 3404428 -45718.02, 3404228 -45802.55, 3404552 -45988.84, 3404669 -46074.47, 3404602 -46300.67, 3404597 -46385.78, 3404638 -46574.82, 3404620 -46583.77, 3403889 -46937.82, 3403379 -46248.41, 3402516 -46732.79, 3402511 -46727.78, 3402426 -46774.13, 3402430 -46780.66, 3402273 -46890.39, 3402436 -47086.24, 3402332 -47138.48, 3402429 -47327.95, 3402530 -47279.16, 3402642 -47375.55, 3402696 -47489.49, 3402762 -47458.35, 3402846 -47631.16, 3402961 -47871.88, 3402564 -47977.56, 3402203 -48158.69, 3402379 -48505.98, 3402458 -48669.81, 3402107 -48851.42, 3402034 -48702.36, 3401619 -48912.02, 3401589 -48926.03, 3401196 -48180.84, 3400486 -48537.61, 3400130 -47814.99, 3400525 -47693.33, 3400048 -46737.6, 3399835 -46894.07, 3399738 -46649.36, 3399990 -46528.97, 3399776 -46170.61, 3399584 -45808.25, 3399258 -45980.53, 3399146 -45705.5, 3399386 -45586.16, 3399341 -45498.51, 3398659 -45856.18, 3398838 -46199.94, 3398785 -46284.92, 3398629 -46247.93, 3398496 -46409.05, 3398116 -46583.17, 3398277 -46911.7, 3397909 -47067.09, 3397896 -47073.53, 3397693 -46673.19, 3397306 -46841.56, 3397224 -46676.76, 3397296 -46512.5, 3398290 -46022.04, 3398124 -45679.05, 3397734 -45871.99, 3397684 -45771.03, 3397321 -45943.76, 3397403 -46106.53, 3397302 -46154.69, 3397100 -45717.83, 3397204 -45668.29, 3396919 -45106.7, 3396883 -45023.66, 3396059 -45238, 3396003 -45122.1, 3395838 -45214.13, 3395164 -45400.37, 3394764 -45582.37, 3394107 -45809.81, 3394015 -45569.79), (3402803 -46556.27, 3402855 -46418.45, 3402721 -46160.31, 3402836 -46110.05, 3403015 -46433.42, 3403365 -46233.47, 3403061 -45833.59, 3402850 -45902.82, 3402395 -46161.96, 3402803 -46556.27), (3401271 -43162.23, 3401498 -43188.27, 3401506 -43169.38, 3401319 -42916.59, 3401242 -42956.15, 3401271 -43162.23), (3400673 -41651.37, 3400852 -41676.66, 3400990 -41966.63, 3401012 -41955.98, 3400873 -41666.25, 3401411 -41618.01, 3401454 -41538.64, 3401000 -40650.06, 3400861 -40924.08, 3400798 -41091.39, 3400773 -41171.4, 3400744 -41465.76, 3400711 -41545.93, 3400661 -41626.37, 3400673 -41651.37), (3407985 -39996.21, 3408039 -39967.59, 3407925 -39729.53, 3407865 -39759.53, 3407985 -39996.21)))"
1847160,"Markle town, Indiana",18069,6,1071,"MULTIPOLYGON (((3409103 -4171.581, 3409634 -3906.484, 3409403 -3456.708, 3410149 -3072.567, 3410365 -3534.579, 3409999 -3725.293, 3410281 -4278.923, 3410730 -4255.869, 3410843 -4203.905, 3411456 -3894.467, 3411462 -3891.942, 3411223 -3397.324, 3411439 -3267.51, 3411456 -3461.248, 3411590 -3588.261, 3411730 -3523.636, 3411837 -3712.781, 3412370 -3452.197, 3412647 -4007.884, 3412933 -3849.953, 3413035 -4046.651, 3412914 -4345.764, 3412494 -4500.864, 3412570 -4658.094, 3412109 -4890.477, 3411942 -4881.213, 3411901 -4797.536, 3411608 -5062.97, 3411165 -5213.646, 3410680 -5067.038, 3410507 -5151.513, 3410380 -5105.745, 3410342 -5024.91, 3410588 -4906.351, 3410529 -4765, 3410370 -4831.199, 3410048 -4720.795, 3410015 -4645.34, 3409759 -4759.897, 3409593 -4718.947, 3409369 -4278.933, 3409103 -4171.581)))"
1848402,"Mentone town, Indiana",18085,4,943,"MULTIPOLYGON (((3339990 4204.525, 3340131 4192.842, 3340439 4348.11, 3340492 4244.901, 3340855 4428.497, 3340613 4911.291, 3341200 5199.671, 3341378 4847.185, 3341706 5010.442, 3341877 4641.262, 3341728 4511.501, 3341421 4356.518, 3341482 4236.627, 3341607 4242.555, 3341719 4017.739, 3341544 3936.198, 3341651 3696.675, 3341291 3548.749, 3341179 3770.592, 3340813 3584.108, 3340628 3930.2, 3340432 3831.287, 3340400 3895.817, 3340298 3844.529, 3340196 3792.947, 3339990 4204.525)))"
1848798,"Michigan City city, Indiana",18091,3,32075,"MULTIPOLYGON (((3247356 25833.83, 3247959 26513.38, 3247942 26657.21, 3247931 26749.85, 3248265 27110.13, 3248202 27843.56, 3248322 28121.36, 3248320 28195.09, 3248312 28435.92, 3249457 29615.88, 3250337 30749.47, 3250497 30434.59, 3251044 30727.8, 3250876 30921.42, 3251054 31186.28, 3251424 31358.18, 3251515 31174.9, 3251883 31352.76, 3251794 31534.52, 3252167 31702.68, 3252257 31532.49, 3252432 31623.16, 3252839 32191.25, 3252552 32767.74, 3252906 32965.01, 3252544 33694.98, 3252542 33715.83, 3253173 33978.01, 3253429 34084.47, 3254129 34348.21, 3254223 34145.24, 3254243 34097.46, 3254255 34076.98, 3255510 31404.78, 3255803 30779.03, 3256847 28556.68, 3256899 28452.53, 3257143 27929.12, 3257197 27811.86, 3257252 27693.41, 3257204 27670.01, 3256225 27197.17, 3256315 26890.55, 3255739 26600.3, 3255667 26745.23, 3255473 26658.91, 3255375 26875.54, 3255573 26967.16, 3255518 27085.23, 3255450 27010.87, 3255362 26937.43, 3255289 27096.61, 3255152 26891.87, 3254930 26925.44, 3254683 27446.21, 3254300 28252.03, 3253206 28123.35, 3252971 28094.43, 3252601 28046.65, 3252778 27669.47, 3252790 27651.94, 3253213 26765.41, 3253382 26394.82, 3252875 26166.6, 3252707 26530.13, 3252536 26452.04, 3252893 25713.61, 3252938 25735.78, 3253226 25763.61, 3253524 25126.07, 3254162 25424.28, 3253990 25800.1, 3254083 25843.73, 3253966 26221.75, 3254462 26452.69, 3254569 26365.99, 3254736 26386.98, 3254794 26270.95, 3254911 26326.57, 3255200 25899.13, 3254250 25465.5, 3254592 24731.24, 3254229 24560.85, 3254056 24933.74, 3253325 24590.51, 3253157 24952.7, 3252407 24597.18, 3253087 23136.82, 3252468 22851.8, 3252399 22744.01, 3252363 22802.66, 3251211 22269.39, 3250516 23618.36, 3250351 23542.11, 3250501 23225.18, 3250403 23180.51, 3250295 23410.72, 3249658 23113.1, 3249572 23298.71, 3250209 23593.06, 3249807 24470.43, 3249691 24335.49, 3249753 24587.3, 3249540 25040.25, 3248994 24791.9, 3249187 24340.06, 3248870 23639.63, 3248883 23868.54, 3248832 24729.55, 3248393 23697.9, 3248069 24368, 3247592 25348.59, 3247356 25833.83), (3251214 29473.5, 3251401 29531.39, 3251701 29219.92, 3251624 28929.58, 3251693 28780.48, 3252147 28988.69, 3252029 29252.93, 3251850 29503.75, 3251709 29843.64, 3251748 29832.05, 3251809 29839.92, 3251827 29940.29, 3251867 29942.59, 3251962 30047.74, 3251929 30127.54, 3252148 30341.57, 3251278 29954.13, 3251099 29706.8, 3251214 29473.5), (3254958 27500.55, 3255079 27554.55, 3255128 27450.11, 3255307 27533.31, 3255231 27696.47, 3254931 27560.01, 3254958 27500.55)))"
1849014,"Middletown town, Indiana",18065,6,2253,"MULTIPOLYGON (((3432402 -88977.3, 3432320 -88663.07, 3432458 -88593.54, 3432565 -88808.14, 3432733 -88723.22, 3432627 -88509.23, 3433072 -88288.28, 3433259 -88653.85, 3433976 -88289.68, 3434115 -88563.12, 3434436 -88403.6, 3434463 -88512.14, 3434602 -88789.78, 3434906 -88641.98, 3435104 -88707.32, 3435322 -88993.37, 3435224 -89141.3, 3435377 -89424.41, 3434958 -89462.82, 3435031 -89517.93, 3434970 -89730.48, 3434817 -89928.42, 3434807 -89913.39, 3434721 -89760.6, 3434320 -89880.55, 3433578 -90304.04, 3433488 -90119.79, 3433660 -90035.25, 3433455 -89580.16, 3433577 -89519.81, 3433671 -89472.74, 3433445 -89020.64, 3432676 -89408.02, 3432622 -89424.12, 3432402 -88977.3)))"
1849266,"Milan town, Indiana",18137,6,1823,"MULTIPOLYGON (((3511341 -166636.7, 3511623 -166492.4, 3511308 -165861.6, 3511411 -165939.4, 3511814 -165732.5, 3511865 -165631.5, 3511975 -165833.8, 3512263 -165684.3, 3512446 -166023.4, 3512826 -165809.2, 3512891 -165933.8, 3513298 -165937.6, 3513537 -166431.9, 3514158 -166120.4, 3514270 -166388.5, 3514060 -166496.3, 3514229 -166822.8, 3514190 -167017, 3514466 -166878.1, 3514593 -167005.4, 3514343 -167045.6, 3514681 -167702.3, 3514332 -167877.4, 3514174 -167567.7, 3513044 -168138.6, 3512976 -167973.2, 3512892 -167886.9, 3512204 -168275.8, 3512095 -168074.1, 3511341 -166636.7)))"
1849320,"Milford town, Indiana",18085,4,1614,"MULTIPOLYGON (((3343830 33882.97, 3343797 33987.16, 3343462 34651.67, 3342864 35892.35, 3343845 36397.06, 3343461 37115.5, 3343949 37329.43, 3344675 37592.7, 3344515 37533.43, 3344616 37334.32, 3344799 37426.52, 3344841 37342.4, 3344625 37230.91, 3344672 37136.65, 3344888 37248.38, 3345016 36991.97, 3344826 36893.86, 3344758 37029.92, 3344578 36937.23, 3344646 36800.98, 3344413 36680.86, 3344339 36828.57, 3344229 36771.87, 3344303 36624.49, 3344062 36504.97, 3344315 35997.27, 3344493 36086.54, 3344573 35926.75, 3344416 35777.69, 3344860 36002.13, 3345033 35685.61, 3344585 35475.95, 3344540 35344.7, 3344734 34950.25, 3344444 34793.62, 3344392 34673.61, 3344675 34086.56, 3344658 34080.64, 3343917 33705.98, 3343830 33882.97)))"
